0,95.0
1,180.0
2,179.0
3,179.0
4,93.0
5,8.0
6,0.0
7,0.0
8,2.0
9,8.0
10,8.0
11,0.0
12,0.0
13,2.0
14,6.0
15,8.0
16,0.0
17,0.0
18,2.0
19,9.0
20,93.0
21,178.0
22,178.0
23,179.0
24,95.0
