0,213.0
1,166.0
2,83.0
3,160.0
4,217.0
5,167.0
6,79.0
7,44.0
8,80.0
9,173.0
10,79.0
11,44.0
12,0.0
13,44.0
14,82.0
15,159.0
16,83.0
17,42.0
18,83.0
19,173.0
20,212.0
21,172.0
22,75.0
23,159.0
24,220.0
