0,2.0
1,1.0
2,0.0
3,0.0
4,0.0
5,1.0
6,0.0
7,0.0
8,0.0
9,0.0
10,1.0
11,0.0
12,0.0
13,0.0
14,0.0
15,76.0
16,75.0
17,75.0
18,75.0
19,75.0
20,76.0
21,76.0
22,76.0
23,75.0
24,75.0
