0,208.0
1,165.0
2,77.0
3,169.0
4,221.0
5,162.0
6,76.0
7,49.0
8,78.0
9,157.0
10,78.0
11,52.0
12,34.0
13,52.0
14,74.0
15,159.0
16,84.0
17,50.0
18,79.0
19,170.0
20,207.0
21,158.0
22,73.0
23,159.0
24,217.0
